,판매시간,홈쇼핑채널,제품명,소비자가,판매가,url
526,17시19분~18시20분,wshop,탐해진미 제주은갈치 45토막,"59,900원","58,900원",http://hsmoa.com/i?id=8287929&from=web_timeline
527,17시33분~18시10분,hnsmall,국내산 100% 부드러운 흑미 20kg (4kg x 5봉),"54,900원","49,410원",http://hsmoa.com/i?id=8286017&from=web_timeline
528,,hnsmall,친환경 무농약 100% 국내산 쌀 20kg (10kg+10kg),,"53,910원",http://hsmoa.com/i?id=8286019&from=web_timeline
529,,hnsmall,국내산 100% 부드러운 흑미 12kg (4kg x 3봉),,"31,410원",http://hsmoa.com/i?id=8286018&from=web_timeline
530,17시34분~18시34분,bshop,"거문도해풍쑥송편 + 거문도해풍쑥개떡 세트 (총 104개, 8봉)","39,900원","38,900원",http://hsmoa.com/i?id=8288667&from=web_timeline
531,17시40분~19시35분,hmall,(직)정준하의 야무지게 맛있는 바베큐 폭립 세트,,"69,900원",http://hsmoa.com/i?id=8284431&from=web_timeline
532,,hmall,정준하의 육개장 칼국수(매운맛 7팩+순한맛 7팩+칼국수면 10개),,"59,900원",http://hsmoa.com/i?id=8286772&from=web_timeline
533,,hmall,정준하의 매운맛 육개장 7팩,,"49,900원",http://hsmoa.com/i?id=8286773&from=web_timeline
534,,hmall,정준하의 순한맛 육개장 7팩,,"49,900원",http://hsmoa.com/i?id=8286774&from=web_timeline
535,,hmall,정준하의 야무지게 맛있는 베리후르츠 바베큐 폭립 1팩(450g),,"17,000원",http://hsmoa.com/i?id=8284429&from=web_timeline
536,,hmall,정준하의 야무지게 맛있는 레드 스파이시 폭립 1팩(450g),,"18,000원",http://hsmoa.com/i?id=8284430&from=web_timeline
537,17시40분~18시39분,hmallplus,고박사 간고등어 대사이즈(150g) 32마리,,"35,900원",http://hsmoa.com/i?id=8287240&from=web_timeline
538,17시45분~18시15분,cjmallplus,[러시안레드스노우크랩 2kg] 크랩6팩+레그1팩,"104,000원","93,000원",http://hsmoa.com/i?id=8287603&from=web_timeline
539,17시50분~18시40분,lottemall,강강술래 황제 갈비살 300g X 11팩,,"68,900원",http://hsmoa.com/i?id=8287988&from=web_timeline
540,17시50분~18시35분,nsmall,이종임의 LA갈비 500gX7팩,"79,900원","71,010원",http://hsmoa.com/i?id=8284833&from=web_timeline
541,18시07분~18시27분,gsmyshop,[마캐는젊은농부들]마분말10g×30봉×1박스/총6박스(1.8kg),,"60,900원",http://hsmoa.com/i?id=8282428&from=web_timeline
542,18시15분~18시45분,cjmallplus,김순덕 영광 모시떡 10봉총 100개,"39,900원","38,900원",http://hsmoa.com/i?id=8287604&from=web_timeline
543,18시20분~19시20분,wshop,종근당건강 프로메가 아이플러스 오메가3 ★1년 2개월 분량★,"99,000원","94,000원",http://hsmoa.com/i?id=8287930&from=web_timeline
544,18시32분~19시32분,shopnt,쉐프 구본길의 양념갈비찜 7팩 + 알꼬리찜 3팩 (총 10팩),"79,900원","78,900원",http://hsmoa.com/i?id=8285646&from=web_timeline
545,18시37분~19시37분,kshop,[비비고]왕교자 7+김치교자 3+고추깻잎 2+왕빠오즈 7+물만두 1,"40,900원","37,900원",http://hsmoa.com/i?id=8288563&from=web_timeline
546,18시38분~19시38분,lotteonetv,삼육검은콩과칼슘 두유105팩세트(검은콩과칼슘75팩+삼육파우치30팩),"45,900원","44,900원",http://hsmoa.com/i?id=8287397&from=web_timeline
547,18시40분~19시39분,hmallplus,두리담 모시동부송편11팩(팩당40g*10개/총110개),,"39,900원",http://hsmoa.com/i?id=8286932&from=web_timeline
548,,hmallplus,두리담 모시동부송편7팩 + 모시참깨송편2팩 + 모시개떡2팩(팩당40g*10개/총110개),,"39,900원",http://hsmoa.com/i?id=8286933&from=web_timeline
549,18시40분~19시40분,immall,강봉석 명인의 조청 고추장 만들기,"59,900원","58,900원",http://hsmoa.com/i?id=8286328&from=web_timeline
550,19시29분~20시29분,gsmyshop,홍진경 더김치 포기김치 7kg,"40,900원","39,900원",http://hsmoa.com/i?id=8282429&from=web_timeline
551,19시30분~20시10분,hnsmall,[윤상섭 갈비] LA갈비 6팩 + 갈비찜 3팩(총 9팩),"69,900원","62,910원",http://hsmoa.com/i?id=8286758&from=web_timeline
552,19시35분~20시40분,gsshop,간편한 스틱형＊정관장 홍삼정마일드 센스 5+1박스,,"365,000원",http://hsmoa.com/i?id=8285990&from=web_timeline
553,19시40분~20시40분,immall,제주은갈치 11미+굴비 10미+고등어10팩,"60,900원","59,900원",http://hsmoa.com/i?id=8285930&from=web_timeline
554,20시10분~20시50분,hnsmall,"[완도활전복] 대전복 24미 + 전복장 2캔 증정 (마리당 65~80g, 총 1.56kg)","69,900원","62,910원",http://hsmoa.com/i?id=8282006&from=web_timeline
555,,hnsmall,[완도활전복] 꼬마 전복 세트,,"26,910원",http://hsmoa.com/i?id=8283397&from=web_timeline
556,,hnsmall,"[완도활전복] 중전복 32미 (마리당 50~60g, 총 1.60kg)",,"62,910원",http://hsmoa.com/i?id=8283398&from=web_timeline
557,21시30분~22시10분,hnsmall,황성주 발아 약콩 두유 총 100팩!!,"54,900원","49,410원",http://hsmoa.com/i?id=8283399&from=web_timeline
558,21시45분~22시40분,immall,[특집]국내산 손질꽃게 9팩,"54,900원","53,900원",http://hsmoa.com/i?id=8285671&from=web_timeline
559,22시40분~23시45분,immall,[★홈쇼핑 유일 국내산★] 우리소 LA갈비 400g×10팩,"70,900원","69,900원",http://hsmoa.com/i?id=8286010&from=web_timeline
560,22시45분~23시50분,cjmall,[상시] 정관장 홍삼대보 프리미엄 본품 5박스 + 추가구성 2박스,,"301,500원",http://hsmoa.com/i?id=8284341&from=web_timeline
561,,cjmall,[정관장]건강기능식품 홍삼대보 프리미엄 본품으로만 1박스,,"67,000원",http://hsmoa.com/i?id=8284342&from=web_timeline
562,23시37분~23시57분,kshop,형제덕장 황태_10미,"27,900원","26,900원",http://hsmoa.com/i?id=8288568&from=web_timeline
